CustomerID,CompanyName,ContactName,Email,Phone,Country,StreetAddress,PostalCode,LastPurchaseDate,CustomerSince,ActiveStatus
742,Jacobson Inc,Anne Ortiz,lhill@example.org,(692)259-7692x4658,Canada,3742 Thomas Estates,96730,2024-03-19,2015-09-08,Active
743,Lewis Ltd,Richard Kent,jason09@example.org,252.962.1204,United Kingdom,18723 Newman Point Suite 828,82701,2023-08-24,2015-04-02,Active
744,"Alvarez, Williams and Jones",Deborah Bowman,james51@example.net,+1-344-737-1003,Brazil,8888 Elizabeth Mountain,17495,2023-12-17,2020-05-02,Active
745,Lam-Elliott,Jennifer Allen,benjamin63@example.net,891.520.4080,United States,01342 Kaitlyn Islands,97671,2023-04-30,2020-08-12,Active
746,White LLC,Mary Rivers,carolynscott@example.net,563.415.8690x451,Italy,34684 Ray Branch,57712,2023-04-26,2021-12-24,Active
747,Ali PLC,Aaron Smith,xcox@example.org,+1-231-813-7183x483,Canada,1582 Austin Walk Suite 340,80785,2022-10-11,2019-12-08,Active
748,Goodwin Ltd,James Watkins,samanthamiller@example.org,001-337-601-2677x0794,Brazil,840 Washington Glens Suite 775,79940,2023-02-06,2020-08-15,Inactive
749,Hickman-Evans,Madeline Davis,christine91@example.org,001-228-624-8831x44682,Italy,8811 Schneider Mews Suite 542,59984,2024-11-27,2016-02-13,Inactive
750,"Allen, Davenport and Price",Katherine Lawrence,xcannon@example.com,2182079498,Germany,504 Stewart Tunnel,23253,2023-04-15,2018-04-28,Active
751,"Rivera, Campos and Taylor",Renee Steele,tammybaker@example.com,+1-365-595-3479x5765,United States,7087 Blake Centers Suite 967,50021,2022-04-16,2017-11-18,Active
752,"Ramsey, Mason and Mccann",Belinda Bailey,quinnann@example.net,+1-560-413-1321x070,Netherlands,01897 Robert Springs,22543,2022-03-11,2017-02-13,Active
753,Davis and Sons,Gerald Williams,deborahcox@example.net,672-371-2246x3948,Germany,0409 Amy Landing,36502,2023-05-10,2019-05-23,Active
754,Peterson PLC,Kathryn Campbell,chaneymichele@example.org,+1-449-786-9350,Canada,853 Noah Lodge,28292,2024-09-17,2015-04-19,Active
755,"Sanders, Ayala and Johnson",Jennifer Martinez,donnameyers@example.com,7145689773,United States,0177 Lee Inlet Apt. 815,07163,2024-10-07,2020-05-12,Active
756,Bowers-Hayes,Lee Price,louisbarajas@example.org,+1-768-366-6961x70277,United Kingdom,01843 Norman Meadows Apt. 368,93899,2022-08-08,2016-04-15,Inactive
757,Kelly Group,Joe Gilbert,vward@example.org,807-924-8351,Germany,7736 Kathleen Haven,07480,2023-07-24,2015-11-23,Active
758,Lopez-Willis,Ryan Chang,haasmichelle@example.net,001-601-803-7756x58695,Brazil,09223 Jose Plains,91783,2022-12-13,2018-11-28,Inactive
759,Miller-Montgomery,Andrew Reyes,jeanetteirwin@example.net,238.952.2197x6645,Italy,1787 Kurt Vista,90286,2023-11-07,2020-09-20,Active
760,Marquez Inc,Maria Andrews,taylorkayla@example.org,490-664-5700,United Kingdom,546 Diana Vista,87576,2023-12-27,2015-11-14,Active
761,Moore-Dawson,Jeffrey Harper DVM,stephensonronald@example.org,(929)456-6805x1194,United States,8894 Amber Walks Apt. 929,76711,2023-03-11,2020-01-19,Active
762,"Moore, Price and Ward",Michael Sanders,huntrhonda@example.net,694-287-7612x68531,Canada,816 Horton Rapids Suite 628,90269,2023-12-21,2023-06-20,Active
763,Smith LLC,Ashley Yates,josephwilson@example.com,001-300-923-7673x605,United States,1780 Pennington Land Apt. 214,18766,2023-03-21,2016-03-10,Active
764,Ward-Nelson,Phyllis Beck,snyderricardo@example.net,836-644-5923,United Kingdom,2925 Thomas Run,23687,2024-11-24,2018-03-17,Active
765,Miller Group,Tammy Coleman,nsmith@example.org,001-897-398-5124,United States,6427 David Ville Apt. 870,51192,2022-08-02,2016-10-29,Active
766,Hawkins-Hunt,David Bolton,kennedychloe@example.org,001-525-359-5692x318,Germany,1854 Stephanie Ridges Suite 793,75532,2023-05-04,2015-11-07,Inactive
767,Johnson LLC,Katelyn Allen,jeremybird@example.com,001-542-556-0351x837,United Kingdom,221 Jason Drive Suite 637,25808,2022-08-25,2022-01-21,Active
768,"Davis, George and Nguyen",Rebecca Warner,wrightjason@example.org,+1-718-648-6061x504,Spain,0828 Freeman Expressway,98675,2022-04-04,2018-08-05,Active
769,Smith-Gutierrez,Amber Brown,bullockjohn@example.com,874.639.0020x89140,Canada,3200 Miller Stravenue,05203,2023-03-06,2017-03-27,Inactive
770,Hardy PLC,Joseph Lewis,jenniferdaniels@example.com,(564)224-9418x2754,United Kingdom,105 Sanford Square,60771,2024-10-19,2022-12-09,Active
771,Armstrong and Sons,Tracy Hall,jenniferjarvis@example.net,814.617.4715x749,United States,46291 Kyle Parks,74504,2024-12-20,2018-10-16,Active
772,"James, Taylor and Turner",Brian Lee,wisejennifer@example.net,223.466.1176x147,Spain,0784 Kyle Oval,61951,2023-07-02,2017-07-02,Active
773,Thomas-Jackson,Dillon Williams,andrewsdale@example.com,494.604.9861x117,United States,6222 Kristie Mall,57404,2023-07-21,2017-01-28,Active
774,Fisher-Washington,Scott Martin,bdavis@example.net,489.614.6534x619,Mexico,8340 Lowe Roads Suite 174,03362,2022-05-30,2015-08-24,Inactive
775,Ward and Sons,Vanessa Perez,amandabishop@example.org,7017202989,United Kingdom,35090 Adam Courts Suite 963,52883,2022-09-20,2019-06-04,Active
776,"Weber, Wheeler and Gonzalez",Michael Walker,herreradavid@example.com,001-548-617-2673x129,United States,157 Douglas Way,56526,2024-10-06,2021-04-08,Active
777,Taylor Inc,Raymond Bradley,gkelley@example.com,8472211745,United States,49500 Alexander Ways Suite 549,60004,2024-01-11,2022-11-22,Active
778,Cook-Oliver,Robert Brown,nicholasharper@example.org,(867)514-0620,France,5316 Keith Center,72655,2024-02-10,2021-08-02,Active
779,Alexander-Jordan,Kelly Johnson,alexandracastaneda@example.com,678-564-8971,France,130 Hines Avenue,90240,2024-07-10,2017-04-24,Active
780,"Mccann, Taylor and Flores",Sarah Vance,jhumphrey@example.net,+1-266-300-9867x800,Germany,877 Hendricks Park,27127,2024-10-11,2015-10-26,Inactive
781,"Harris, Edwards and Oconnell",Anthony Bryant,jefftaylor@example.org,930.734.9025,France,170 Stanley Track,08551,2022-11-28,2017-09-30,Active
782,Carter-Neal,Regina Schroeder,eric63@example.com,708-619-3901,Brazil,3651 Jose Bridge,29889,2023-08-15,2017-03-03,Active
783,Faulkner-Casey,Jacob Cervantes,philipreese@example.org,001-505-762-6959x51975,United States,096 Jason Drive,19768,2024-05-10,2024-02-06,Active
784,Bennett-Velasquez,Alexander Thompson,john45@example.org,776-290-9415x8631,Canada,1163 Melissa Mission Suite 106,09426,2022-07-08,2020-03-08,Active
785,Diaz-Frederick,Catherine Frey,ipugh@example.com,357.590.6224,United States,31809 William Tunnel Suite 854,76564,2024-04-14,2017-09-03,Active
786,Vargas PLC,Steven Ruiz,areed@example.com,001-829-742-8727,Italy,71052 Travis Expressway Apt. 306,86669,2023-12-24,2015-03-14,Inactive
787,Maldonado PLC,Deborah Osborne,steven17@example.com,314-202-0073,Germany,542 Cannon Parks Apt. 151,87917,2022-06-24,2019-09-08,Active
788,Benton Group,Stephen Shields,jason41@example.org,(352)267-7676x3917,Mexico,98795 Kim Alley,07122,2022-09-30,2015-03-08,Active
789,"Clark, Salinas and Guerra",Jessica Aguilar,stephen40@example.com,534-310-6286x4792,Panama,3155 Combs Drives,97353,2023-10-22,2017-04-07,Active
790,Fuentes Group,Cameron Anderson,ian53@example.org,761.814.7882x4481,Austria,80330 Margaret Knoll Apt. 953,18692,2023-05-10,2016-09-18,Active
791,"Porter, Schultz and Allen",Robert Jones,crystaladams@example.com,726-343-9694x591,United States,1320 Elizabeth Coves,16955,2022-10-13,2022-05-30,Active
792,"Moore, Henderson and Bennett",Carol Delacruz,joshuabrooks@example.net,+1-316-613-1489x71955,Germany,3222 Miller Skyway,10783,2022-08-28,2022-02-11,Active
793,Ewing-Mendoza,Angela Rodriguez,luis08@example.net,(823)801-3718x9327,Brazil,543 Rogers Oval,29829,2022-07-05,2020-06-15,Active
794,Ferguson-Mclean,Martin Bradley DVM,zwebb@example.com,(626)585-3074x401,Germany,882 Rogers Street,75490,2023-12-10,2016-09-08,Inactive
795,"Barnes, Johnson and Schmitt",Rhonda Grimes,itaylor@example.org,(764)246-9024x6664,United States,98609 Adam Port Suite 609,75127,2022-10-17,2020-10-29,Active
796,"Woodard, Herrera and Little",Peter Flores,elizabeth06@example.com,(399)671-8933,Spain,6381 Kimberly Extensions Suite 996,53899,2023-11-14,2021-08-22,Active
797,Rodriguez and Sons,Lori Nelson,michaelreeves@example.org,823.552.4880x719,Netherlands,18918 Gomez Falls,53293,2023-03-31,2018-01-03,Active
798,"Ortega, Jackson and Salazar",Melissa White,lmcmillan@example.org,842-491-8516,Germany,332 Maria Islands Suite 987,49658,2023-10-05,2019-07-29,Active
799,"Terrell, Byrd and Ross",Emily Mitchell,james77@example.org,924-539-0815,France,76252 Mckee Drive,23432,2023-08-25,2016-11-12,Inactive
800,Sheppard-Jordan,Joseph Salinas,cheyenne48@example.com,(648)431-9159,Netherlands,0167 Davis Viaduct Suite 661,32627,2023-04-10,2023-06-14,Inactive
801,Garcia and Sons,Mary Duran,juanwright@example.org,001-968-494-5729,France,4126 Nancy Meadow,63716,2022-08-24,2019-04-13,Active
802,"Burgess, Grant and Watts",Angela Reyes,lwilson@example.net,001-760-371-8709x7528,United States,990 Kendra Ridge Suite 638,60925,2024-08-20,2022-09-07,Inactive
803,Griffin Group,Jorge Smith,adamwalton@example.net,001-632-790-9713x738,Germany,099 Lane Fords Suite 510,11394,2022-12-09,2016-04-30,Active
804,Barton-Chapman,Anthony Tran,jessicadalton@example.net,534.635.8497x27791,Germany,184 Morrison Ridges,02087,2023-06-15,2022-04-11,Inactive
805,"Hernandez, Cuevas and Webb",Kimberly Vaughn,hicksandrew@example.com,(609)748-3261x676,Mexico,1340 Teresa Circles Apt. 563,69730,2024-12-22,2015-08-06,Active
806,Perry-Nixon,Ryan Bowen,wheelerwyatt@example.org,(687)294-6857x67863,France,4982 Ricky Oval,46930,2024-03-16,2018-08-29,Active
807,Guerra Ltd,Phyllis Herrera,whitneycarpenter@example.org,(482)490-9704x683,Netherlands,991 Mays Roads Apt. 419,89029,2022-07-02,2018-08-08,Active
808,Bailey LLC,Shannon Crosby,gregory10@example.net,235.394.7145x534,Netherlands,8644 Molly Locks Suite 578,98545,2023-09-25,2016-11-04,Inactive
809,Mueller-Boyd,Michael Martin,katrina35@example.net,2999866479,Panama,23783 Troy Glens,81777,2023-11-13,2015-07-23,Active
810,Alvarez-Kim,Debbie Boyd,travis13@example.org,001-237-407-4348x750,United States,46305 Alyssa Haven,62533,2024-04-12,2018-05-02,Active
811,"Chavez, Jones and Williams",Franklin Proctor,tracyosborne@example.org,001-680-496-5590,South Korea,65086 Acosta Points Suite 578,00779,2024-08-29,2018-09-21,Active
812,"Wilson, Sweeney and Wong",Ashley Ramos,jacksonchristopher@example.org,001-916-385-1635x7720,United Kingdom,13130 Robert Lakes Apt. 676,51826,2023-04-07,2021-05-14,Active
813,"Marsh, Spears and Yang",Susan Smith,garyharper@example.org,+1-488-336-1645x6939,United States,547 Matthew Vista,53643,2024-12-17,2024-02-11,Active
814,"Thompson, Moore and Castro",John Strickland,mary99@example.net,(311)299-5882x4278,Netherlands,8987 Hudson Canyon,93327,2022-10-19,2023-03-10,Inactive
815,Hall-Sullivan,Julie Webb,masonsalazar@example.net,+1-330-600-7537,Spain,2939 Roth Bridge,08006,2022-05-27,2017-07-10,Active
816,Lopez Ltd,Alexandra Fisher,sarah26@example.org,(827)669-0362,Brazil,4817 Bradley Ports,90408,2022-04-30,2016-03-06,Inactive
817,Foster-Mclaughlin,Jessica Mata,gregoryjackson@example.org,433-827-8855x749,Germany,62913 Gary Point Apt. 097,30617,2023-04-06,2015-12-11,Active
818,Cole Group,John Thomas,foleytaylor@example.net,001-727-277-3023x60316,Mexico,1869 Nguyen Turnpike Apt. 102,26019,2023-10-11,2019-04-28,Active
819,Smith-Lewis,April Fisher,smithtimothy@example.net,975.351.7399x20517,United States,583 Flores Canyon Apt. 501,91810,2024-07-16,2023-04-15,Active
820,Goodwin-Stokes,Dr. Mark Lopez,henrykristin@example.org,688.274.9442x31811,Canada,500 Wallace Burgs,64838,2024-06-14,2023-07-17,Active
821,Ray PLC,Charles Campbell,jweaver@example.com,+1-873-919-1975x6832,United Kingdom,857 Curry Haven,56149,2023-05-23,2015-04-18,Active
822,Diaz and Sons,Kelli Hoffman,gsmith@example.net,6458698763,United States,7775 Avila Branch,14023,2024-07-01,2020-12-04,Active
823,Wilson-Lambert,Ashley Price,lydia20@example.net,947-222-3030x85938,Canada,88594 Kirby Circles Suite 452,18008,2025-01-21,2015-12-27,Active
824,Rose-Fowler,Amanda Mercado,dave51@example.org,(567)568-0203x472,Mexico,985 Klein Inlet,31376,2023-04-01,2015-10-09,Active
825,"Price, Long and Wilson",Jasmine Evans,debbiedixon@example.com,922-278-0810,Brazil,6409 Brown Shoal Suite 349,81182,2024-08-28,2021-08-30,Active
826,Bruce-Williamson,James Mendez,smithashley@example.net,544.648.0773,Italy,5715 Turner Orchard,85413,2023-02-27,2020-08-23,Active
827,"Mccarthy, Evans and Mendez",Brian Salazar,slevy@example.net,(536)253-5968x568,Canada,904 Nichols Locks Suite 925,47716,2023-06-15,2016-03-19,Active
828,Powers LLC,Frank Escobar,samantha17@example.org,(605)226-8667x656,Canada,907 Lori Parkways Apt. 350,07868,2022-08-28,2019-09-14,Active
829,Allen Inc,Lisa Smith,victoria03@example.com,(400)693-0374x0063,France,982 Rush Course,17313,2024-11-03,2015-05-25,Active
830,Brooks and Sons,Danielle Salinas,marissa87@example.org,+1-948-640-3133x837,Panama,74214 Emma Green,09156,2024-06-18,2019-11-26,Active
831,"Price, Carlson and Andrews",Justin Mckinney,wmartinez@example.net,(784)828-5177,United States,817 Haley Circles,59062,2023-07-15,2019-12-08,Active
832,Lopez-Reid,Mr. Edwin Rogers,fischerdustin@example.net,865-588-4691x81654,Panama,677 Meyers Rue,59863,2022-12-06,2021-03-06,Active
833,"Ellison, Arias and Thompson",Ashley Ali,hhunter@example.net,(880)652-4579x5170,United States,666 Christina Rest,88247,2023-08-07,2015-09-24,Active
834,Burns and Sons,Anthony Tran,josephperez@example.org,001-552-476-1655,United States,12100 John Meadows Suite 782,95881,2024-02-18,2015-09-03,Active
835,Edwards Group,Jacqueline Berry,qweaver@example.com,001-326-464-2651x9762,Brazil,963 Ronnie Road Suite 675,53053,2023-09-14,2022-09-03,Active
836,"Brown, Howard and Smith",Wyatt Thomas,tjones@example.net,(963)850-5705x9178,Mexico,96215 Harrison Falls,05646,2022-11-24,2020-07-27,Active
837,Lee Group,Troy Ford,lisadennis@example.net,(934)528-3323x83562,Italy,7580 Edward Causeway,94660,2023-10-13,2019-05-06,Active
838,"Wagner, Simpson and Cohen",Tyler Nielsen,emily95@example.com,211.891.8206x0454,Canada,477 Osborne Green,98048,2024-01-09,2018-09-08,Active
839,Mckinney-Wallace,David Valenzuela,frenchkevin@example.net,001-382-430-1134x82655,Germany,77637 Fernandez Rapids Suite 641,16411,2023-03-19,2021-08-31,Active
840,Miller Inc,Priscilla Peterson,dwilliams@example.org,+1-978-334-8195,Germany,13659 Nash Shoal Apt. 553,54540,2023-03-25,2020-09-28,Active
841,Carter LLC,Robert Taylor,harmonjanet@example.org,963-297-0903x5529,United States,0825 Bentley Key,36082,2023-06-30,2016-12-04,Active
842,Medina and Sons,Kenneth Hickman,michaelrobinson@example.org,+1-565-401-7727x338,France,3269 Jennifer Forges Suite 486,68670,2023-11-23,2015-07-03,Active
843,Cunningham-Barton,Michael Gibson,claire17@example.org,001-576-591-1318,United States,04703 Harris Place Apt. 255,92022,2022-03-11,2023-10-08,Active
844,Dunn-Wilson,Kayla Thomas,josephrosario@example.net,(758)594-2783x8164,Norway,01260 Mack Route,92204,2023-01-26,2018-01-12,Inactive
845,Adams PLC,Lindsey Gonzalez,watsonamanda@example.net,766.914.1801x3742,United States,9015 Tiffany Unions,87137,2023-09-30,2023-09-26,Inactive
846,Weaver-Sherman,Kimberly Avila DVM,hfisher@example.net,716-671-4227,Mexico,8734 Adams Light Apt. 725,76766,2024-08-04,2016-01-15,Active
847,"Alexander, Robinson and Coleman",Ryan Fowler,elizabeth87@example.org,709-659-7568,United States,74831 Laura Points Apt. 288,66233,2022-04-30,2018-07-15,Active
848,"Greer, Potter and Evans",Ivan Allen,vrodriguez@example.com,(606)667-1249,Australia,198 Lopez Underpass,43869,2023-03-30,2018-11-21,Active
849,Cole LLC,Sarah Castillo,michelemurillo@example.org,848.254.2098,Brazil,895 Martin Forest,41652,2023-09-08,2015-04-03,Active
850,Gonzales Inc,David Berry,cheryl91@example.net,001-478-648-3893,Germany,96735 Jones Cliff Apt. 601,06349,2023-06-11,2018-06-01,Active
851,Clark Ltd,Michelle Martinez,jessicahughes@example.net,(581)412-3629,United States,2222 Le Via Suite 826,34432,2024-04-22,2018-02-05,Active
852,"Norris, Callahan and Bishop",Morgan Torres,david33@example.com,987.677.8731x35035,United Kingdom,969 Perry Garden,31321,2022-04-20,2016-11-20,Active
853,Martin-Taylor,Pamela Hernandez,jhenderson@example.org,839.550.3978,United States,12803 Garcia Shoal Apt. 284,81384,2023-04-10,2015-03-15,Active
854,Li Inc,Chelsey Duncan,jeffrey37@example.com,8408741988,Italy,744 Martin Rue,46679,2022-06-03,2015-09-14,Inactive
855,"Bell, Campbell and Ryan",Trevor Aguilar,esparzajulie@example.net,518.236.7463,United States,7335 Young Circle Apt. 390,96551,2023-12-19,2018-05-08,Active
856,Werner-Carter,Mr. Timothy Morgan,knightbrian@example.org,849.246.7027,United States,18230 Taylor Centers,44469,2022-07-24,2021-04-09,Inactive
857,"Adams, Hodge and Duke",Lindsey Garcia,smithrobert@example.net,+1-867-204-8038x3430,United States,0253 Smith Hills Suite 610,66602,2023-09-14,2016-11-30,Inactive
858,"Ochoa, Taylor and Brady",Angela Tucker,howardmonroe@example.org,255.264.1672,Brazil,713 Garcia Club Apt. 928,85125,2022-05-19,2017-06-27,Active
859,Sellers-Riddle,Andrew Jenkins,patrickmejia@example.net,(391)222-1898x03263,Germany,749 Lutz Rue,50329,2022-11-20,2021-11-28,Active
860,"Martinez, Cline and Wright",Anthony Berry,christopher89@example.net,838-880-8629,United States,709 Teresa Drive Suite 288,48154,2024-08-28,2022-05-10,Active
861,"Morris, Wright and Bridges",David Cantu,maytony@example.net,(892)831-9122,United Kingdom,280 Paula Terrace,80726,2024-07-02,2019-09-27,Active
862,Burns-Ray,Gary Richmond,michele17@example.net,955.553.8373x579,Panama,94675 Diana Extension Suite 832,04085,2022-03-23,2021-11-09,Active
863,Burton-Brooks,Robert Hodges,reedmonique@example.com,768-593-9185x2147,Brazil,5394 Smith Drives Apt. 782,20448,2023-08-17,2023-07-24,Active
864,Schultz Inc,Leslie Clark,staffordrachel@example.com,+1-769-638-3038,Mexico,481 Merritt Highway,25874,2023-11-24,2023-08-20,Active
865,Robertson-Ramirez,Justin Wilson,carrie48@example.net,728.895.9421x145,Mexico,124 Mathew Islands Apt. 683,14512,2023-04-10,2015-07-02,Active
866,Gibson-Freeman,Pamela Powell,anthonycowan@example.net,297-480-4818,Germany,84639 Rivera Brook Suite 659,04155,2023-01-14,2020-11-19,Active
867,"Smith, Schroeder and Oconnor",Michael Mathews,brandon09@example.org,001-901-481-8140,United States,76654 Michael Mills Apt. 706,24045,2024-08-10,2017-03-22,Active
868,"Stanton, Reid and Terry",Douglas Collins,blanchardrobert@example.com,001-248-983-1810,United States,130 Donald Trail Apt. 734,03653,2023-08-17,2015-04-07,Active
869,Flynn Group,Mary Klein,faustin@example.net,+1-205-873-7733x98714,Spain,49679 Jesse Stravenue Suite 440,05583,2024-01-31,2021-12-15,Active
870,Donaldson and Sons,Michelle Rhodes,jacobmata@example.org,498-743-2203,Austria,3058 Robinson Plains Suite 530,16863,2022-07-12,2018-01-09,Active
871,Adams-Clayton,Crystal Miller,sandersbrianna@example.org,340-781-3727x7631,Canada,83887 Johnson Ridge,09980,2022-12-06,2016-04-05,Active
872,Kelley-Anderson,Paige Williams,slloyd@example.org,936-365-1306,United States,548 Megan Square,99424,2023-09-24,2019-01-23,Active
873,Kramer-Shannon,Dennis Moody,jasminegriffin@example.org,638.943.4631,Germany,473 Jessica Gardens Suite 938,41605,2023-10-03,2022-05-25,Active
